x_id,x_idregion_y1,proi1_y1,proi2_y1,proi3_y1,proi4_y1,proi5_y1,proi6_y1,proi7_y1,proi8_y1,inf1_y1,inf2_y1,inf3_y1,enrl1_y1,enrl_epi,enrl_epi2,ad_age,ad_gender,ad_field,ad_inst1,ad_need1,ad_need2,ad_inc1,ad_inc2,ad_award1,ad_award2,ad_unmet1,ad_unmet2,ad_inc3,ad_inc4,ad_loan1,ad_grant1,ad_asset1,ad_tuition1,ad_recip1,ad_ncb1,ad_cag1,ad_loan2,ad_bursary1,ad_loan3,ad_award3,enrl1_y2,proi_scale
PQC21-10258,24,5,5,2,2,1,1,4,4,4,4,5,1,13.0101,13,22,0,33,2463,6860,2500,NA,12710,6860,6860,0,0,NA,300,4940,1920,NA,NA,1,36440,1,2500,0,2440,4360,1,28
PQC21-10265,24,5,5,4,4,2,1,4,5,4,5,5,1,1.0903,1,23,0,16,2437,6054,2500,NA,17874,6054,6054,0,0,NA,2619,4480,1574,NA,NA,1,36440,1,2500,0,1980,3554,2,30
PQC21-10267,24,4,5,5,5,2,1,4,3,5,4,3,1,51.1201,51,22,0,38,2459,8620,2500,NA,28840,8620,8620,0,0,NA,3455,6160,2460,NA,NA,1,36440,1,2500,0,3660,6120,1,33
PQC21-10269,24,4,4,5,5,2,3,5,5,5,5,1,1,51.0401,51,21,1,34,2459,6710,2500,NA,18245,6710,6710,0,0,NA,0,4940,1770,NA,NA,1,36440,1,2500,0,2440,4210,1,27
PQC21-10287,24,3,3,4,3,4,1,5,4,5,3,4,1,22.0101,22,23,1,37,2480,7431,2500,NA,18069,7431,7431,0,0,NA,4000,4940,2491,NA,NA,1,36440,1,2500,0,2440,4931,1,23
PQC21-10297,24,5,5,5,4,2,1,5,1,5,2,1,1,9.0101,9,17,0,17,2441,6925,2500,NA,6762,6925,6925,0,0,NA,2917,4480,2445,NA,NA,1,36440,1,2500,0,1980,4425,1,34
PQC21-10298,24,4,5,2,4,1,1,5,5,4,3,4,1,45.0901,45,19,1,25,2442,6913,2500,NA,14174,6913,6913,0,0,NA,2800,4480,2433,NA,NA,1,36440,1,2500,0,1980,4413,1,27
PQC21-10299,24,5,5,5,5,2,2,3,3,1,3,1,1,14.0801,14,21,1,35,2466,11153,4000,NA,14174,11153,11153,0,0,NA,2971,8440,2713,NA,NA,1,36440,1,4000,0,4440,7153,1,34
PQC21-10308,24,4,5,5,5,1,1,4,1,5,5,5,1,14.1901,14,20,1,35,2458,7968,2500,NA,20272,7968,7968,0,0,NA,3400,6160,1808,NA,NA,1,36440,1,2500,0,3660,5468,1,36
PQC21-10309,24,5,4,5,3,1,1,4,4,5,3,4,1,51.0603,51,19,0,19,2403,7525,4000,NA,15406,7525,7525,0,0,NA,5100,5980,1545,NA,NA,1,36440,1,4000,0,1980,3525,1,31
PQC21-10310,24,3,5,5,5,5,1,5,5,5,4,2,1,45.1001,45,26,1,32,2480,8550,4000,NA,17690,8550,8550,0,0,NA,5500,6440,2110,NA,NA,1,36440,1,4000,0,2440,4550,1,26
PQC21-10321,24,5,5,4,4,4,2,3,4,5,5,5,1,13.1001,13,18,0,18,2423,6346,2500,NA,18373,6346,6346,0,0,NA,3822,4480,1866,NA,NA,1,41336,1,2500,0,1980,3846,1,29
PQC21-10327,24,5,5,5,4,4,2,5,4,5,4,4,1,26.0911,26,19,0,21,2401,6204,2500,NA,13349,6204,6204,0,0,NA,0,4480,1724,NA,NA,1,36440,1,2500,0,1980,3704,1,28
PQC21-10329,24,4,4,4,4,2,2,3,4,5,3,2,1,52.0903,52,18,0,18,2412,7457,4000,NA,9535,7457,7457,0,0,NA,1807,5980,1477,NA,NA,1,36440,1,4000,0,1980,3457,1,29
PQC21-10333,24,5,5,5,5,1,1,1,4,4,1,1,1,52.0208,52,18,0,15,2412,7457,4000,NA,10757,7457,7457,0,0,NA,3500,5980,1477,NA,NA,1,36440,1,4000,0,1980,3457,1,37
PQC21-10335,24,5,5,5,5,1,2,4,3,2,5,4,1,52.0201,52,20,1,30,2470,6632,2500,NA,24117,6632,6632,0,0,NA,0,5245,1387,NA,NA,1,36440,1,2500,0,2745,4132,1,34
PQC21-10340,24,5,5,5,5,1,1,4,4,5,1,5,1,52.0305,52,23,0,15,2412,6343,2500,NA,14236,6343,6343,0,0,NA,850,4480,1863,NA,NA,1,36440,1,2500,0,1980,3843,1,34
PQC21-10342,24,5,4,5,4,1,1,4,5,5,4,5,1,41.0301,41,20,0,32,2466,6389,2500,NA,23100,6389,6389,0,0,NA,10000,4940,1449,NA,NA,1,36440,1,2500,0,2440,3889,1,31
PQC21-10353,24,5,5,2,4,2,1,2,3,5,1,4,1,45.1001,45,20,0,32,2459,11171,4000,NA,425,11171,11171,0,0,NA,4564,7320,3851,NA,NA,1,36440,1,4000,0,3320,7171,1,32
PQC21-10360,24,4,5,5,5,1,4,5,4,2,5,5,1,54.0101,54,29,1,32,2465,8593,4000,NA,14389,8593,8593,0,0,NA,0,6440,2153,NA,NA,1,36440,1,4000,0,2440,4593,1,29
PQC21-10363,24,4,5,5,5,1,1,1,4,5,1,1,1,13.1001,13,26,0,18,2425,7442,4000,NA,3500,7442,7442,0,0,NA,3000,5980,1462,NA,NA,1,36440,1,4000,0,1980,3442,2,36
PQC21-10366,24,5,5,5,4,1,1,4,4,5,4,5,1,52.1002,52,21,0,32,2459,7225,2500,NA,3846,7225,7225,0,0,NA,9000,4940,2285,NA,NA,1,36440,1,2500,0,2440,4725,1,33
PQC21-10372,24,5,5,5,5,1,2,4,4,5,4,4,1,43.011,43,19,0,18,2403,7375,4000,NA,21174,7375,7375,0,0,NA,4800,5980,1395,NA,NA,1,36440,1,4000,0,1980,3375,2,33
PQC21-10385,24,4,5,4,4,2,1,5,5,4,4,3,1,51.2308,51,21,1,36,2480,10657,4000,NA,21669,10657,10657,0,0,NA,2000,7660,2997,NA,NA,1,41336,1,4000,0,3660,6657,1,28
PQC21-10390,24,5,5,4,1,1,1,4,4,5,1,5,1,51.2312,51,19,0,21,2447,8844,4000,NA,15000,8844,8844,0,0,NA,19,6640,2204,NA,NA,1,36440,1,4000,0,2640,4844,1,29
PQC21-10402,24,4,5,5,4,5,2,4,4,1,1,2,1,13.1001,13,20,0,18,2412,7642,4000,NA,4613,7642,7642,0,0,NA,0,5980,1662,NA,NA,1,36440,1,4000,0,1980,3642,1,27
PQC21-10412,24,5,5,5,5,1,1,4,4,5,4,5,1,52.0201,52,21,1,30,2462,7026,2500,NA,9112,7026,7026,0,0,NA,3000,4940,2086,NA,NA,1,36440,1,2500,0,2440,4526,1,34
PQC21-10421,24,4,5,1,1,1,1,5,5,4,1,5,1,55.0601,55,22,0,32,2461,6095,2500,NA,24646,6095,6095,0,0,NA,2600,4940,1155,NA,NA,1,36440,1,2500,0,2440,3595,1,23
PQC21-10431,24,4,4,5,5,1,1,4,4,5,5,4,1,44.0701,44,17,0,18,2429,6947,2500,NA,7118,6947,6947,0,0,NA,3000,4480,2467,NA,NA,1,36440,1,2500,0,1980,4447,1,32
PQC21-10432,24,4,4,5,4,2,1,4,2,5,3,4,1,1.1201,1,22,0,31,2480,8299,4000,NA,20221,8299,8299,0,0,NA,3301,6440,1859,NA,NA,1,36440,1,4000,0,2440,4299,1,32
PQC21-10439,24,5,5,4,4,4,4,5,4,5,5,5,1,13.1001,13,20,1,18,2422,5802,2500,NA,25702,5802,5802,0,0,NA,0,4480,1322,NA,NA,1,36440,1,2500,0,1980,3302,2,25
PQC21-10441,24,5,5,5,5,4,1,4,4,5,4,4,1,51.2312,51,20,0,21,2402,7483,4000,NA,18374,7483,7483,0,0,NA,2000,5980,1503,NA,NA,1,36440,1,4000,0,1980,3483,1,31
PQC21-10443,24,1,4,1,5,2,1,5,4,5,2,5,1,26.0101,26,21,1,32,2465,6945,2500,NA,2250,6945,6945,0,0,NA,7774,4940,2005,NA,NA,1,36440,1,2500,0,2440,4445,1,23
PQC21-10448,24,5,3,3,4,3,1,3,1,5,2,4,1,49.0309,49,27,1,17,2420,6499,2500,NA,9672,6499,6499,0,0,NA,3800,4480,2019,NA,NA,1,36440,1,2500,0,1980,3999,1,31
PQC21-10456,24,5,5,5,5,2,1,4,3,5,4,4,1,51.1601,51,21,0,21,2480,13275,4000,NA,20882,13275,13275,0,0,NA,2357,7660,5615,NA,NA,1,46267,1,4000,0,3660,9275,1,34
PQC21-10466,24,4,4,5,2,4,1,4,5,5,5,5,1,9.0901,9,23,0,32,2480,10306,4000,NA,10584,10306,10306,0,0,NA,0,6440,3866,NA,NA,1,41336,1,4000,0,2440,6306,2,25
PQC21-10472,24,5,5,5,5,4,4,5,5,5,5,4,1,13.1001,13,24,0,33,2466,6591,2500,NA,14240,6591,6591,0,0,NA,3800,4940,1651,NA,NA,1,36440,1,2500,0,2440,4091,1,26
PQC21-10474,24,3,5,2,2,2,2,4,4,3,2,3,1,51.0911,51,23,0,21,2426,7519,4000,NA,15000,7519,7519,0,0,NA,0,5980,1539,NA,NA,1,36440,1,4000,0,1980,3519,1,24
PQC21-10481,24,4,4,4,5,4,4,5,4,5,4,4,1,24.0103,24,18,0,15,2422,7379,4000,NA,15570,7379,7379,0,0,NA,1700,5980,1399,NA,NA,1,36440,1,4000,0,1980,3379,1,24
PQC21-10489,24,5,5,5,5,1,1,4,4,4,4,5,1,42.0101,42,25,1,32,2462,7355,2500,NA,15519,7355,7355,0,0,NA,9046,4940,2415,NA,NA,1,36440,1,2500,0,2440,4855,1,34
PQC21-10490,24,4,5,4,2,2,1,3,3,4,4,4,1,41.0301,41,18,1,20,2413,6957,2500,NA,15800,6957,6957,0,0,NA,3500,4480,2477,NA,NA,1,41336,1,2500,0,1980,4457,1,30
PQC21-10498,24,4,5,5,4,4,1,2,2,5,4,2,1,3.0501,3,23,0,16,2405,7773,4000,NA,22000,7773,7773,0,0,NA,3500,5980,1793,NA,NA,1,36440,1,4000,0,1980,3773,2,33
PQC21-10499,24,5,5,4,4,1,1,5,4,5,3,5,1,24.0103,24,17,0,15,2413,7092,4000,NA,16669,7092,7092,0,0,NA,6400,5980,1112,NA,NA,1,36440,1,4000,0,1980,3092,1,31
PQC21-10512,24,5,5,5,5,2,1,4,4,4,4,5,1,11.0701,11,26,1,33,2466,8866,4000,NA,13182,8866,8866,0,0,NA,6500,6440,2426,NA,NA,1,36440,1,4000,0,2440,4866,1,33
PQC21-10513,24,5,5,5,5,1,1,1,3,3,3,1,1,51.1616,51,22,0,21,2442,5997,2500,NA,24663,5997,5997,0,0,NA,1800,4480,1517,NA,NA,1,36440,1,2500,0,1980,3497,1,38
PQC21-10514,24,5,5,4,4,1,1,3,5,5,4,1,1,13.1335,13,20,0,33,2468,6315,2500,NA,19252,6315,6315,0,0,NA,7000,4940,1375,NA,NA,1,36440,1,2500,0,2440,3815,1,32
PQC21-10516,24,5,5,5,5,4,1,4,4,5,5,5,1,26.0102,26,19,0,21,2426,8161,2500,NA,17930,8161,8161,0,0,NA,978,6480,1681,NA,NA,1,36440,1,2500,0,3980,5661,1,31
PQC21-10523,24,4,5,4,5,1,1,2,1,5,5,4,1,44.0701,44,21,1,18,2424,7246,4000,NA,16860,7246,7246,0,0,NA,4675,5980,1266,NA,NA,1,36440,1,4000,0,1980,3246,1,37
PQC21-10529,24,4,4,4,4,1,1,2,5,3,2,4,1,51.0101,51,24,1,36,2462,8152,2500,NA,9500,8152,8152,0,0,NA,1288,6160,1992,NA,NA,1,36440,1,2500,0,3660,5652,1,31
PQC21-10537,24,5,5,4,4,1,1,4,4,2,5,5,1,52.0301,52,26,0,30,2470,8640,4000,NA,7819,8640,8640,0,0,NA,1630,7355,1285,NA,NA,1,46267,1,4000,0,3355,4640,1,32
PQC21-10544,24,5,4,4,3,4,3,2,5,4,5,4,1,14.0901,14,26,1,35,2458,7454,2500,NA,14800,7454,7454,0,0,NA,3143,6160,1294,NA,NA,1,36440,1,2500,0,3660,4954,1,26
PQC21-10549,24,2,4,5,4,4,2,5,4,5,5,4,1,13.1312,13,23,1,33,2461,6777,2500,NA,11331,6777,6777,0,0,NA,1800,4940,1837,NA,NA,1,46267,1,2500,0,2440,4277,1,24
PQC21-10556,24,4,5,4,4,1,1,2,2,4,4,4,1,1.0103,1,24,1,31,2480,9637,4000,NA,6322,9637,9637,0,0,NA,700,7660,1977,NA,NA,1,36440,1,4000,0,3660,5637,1,35
PQC21-10561,24,5,5,4,4,4,4,5,5,5,1,4,1,51.2211,51,18,0,17,2422,9819,4000,NA,13430,9819,9819,0,0,NA,3650,6640,3179,NA,NA,1,36440,1,4000,0,2640,5819,2,24
PQC21-10573,24,4,5,3,4,2,2,4,3,3,4,4,1,50.0799,50,21,1,32,2480,8336,4000,NA,11114,8336,8336,0,0,NA,3800,6440,1896,NA,NA,1,41336,1,4000,0,2440,4336,1,29
PQC21-10582,24,5,5,4,4,1,1,4,5,4,4,1,1,45.0701,45,23,1,32,2461,7380,2500,NA,12905,7380,7380,0,0,NA,0,6256,1124,NA,NA,1,36440,1,2500,0,3756,4880,1,31
PQC21-10584,24,5,5,5,4,1,1,1,4,4,4,4,1,12.0409,12,17,0,21,2426,6995,4000,NA,12241,6995,6995,0,0,NA,0,5980,1015,NA,NA,1,36440,1,4000,0,1980,2995,1,36
PQC21-10587,24,5,5,5,5,1,1,5,3,5,1,5,1,44.0701,44,18,0,18,2447,6392,2500,NA,7576,6392,6392,0,0,NA,2000,4480,1912,NA,NA,1,36440,1,2500,0,1980,3892,1,34
PQC21-10603,24,4,4,5,5,1,1,1,1,4,2,5,1,44.0701,44,23,0,18,2435,7160,4000,NA,19857,7160,7160,0,0,NA,2424,5980,1180,NA,NA,1,36440,1,4000,0,1980,3160,1,38
PQC21-10604,24,5,5,4,1,2,1,5,5,5,5,5,1,13.1314,13,21,1,33,2480,6276,2500,NA,25656,6276,6276,0,0,NA,9400,4940,1336,NA,NA,1,36440,1,2500,0,2440,3776,1,26
PQC21-10609,24,4,5,5,5,1,3,5,1,1,5,1,1,24.0101,24,21,0,32,2462,7880,2500,NA,10644,7880,7880,0,0,NA,17000,6250,1630,NA,NA,1,36440,1,2500,0,3750,5380,1,33
PQC21-10611,24,4,5,3,3,2,1,4,3,3,2,1,1,26.0701,26,22,0,31,2467,8536,4000,NA,14447,8536,8536,0,0,NA,3560,6440,2096,NA,NA,1,36440,1,4000,0,2440,4536,1,29
PQC21-10612,24,3,3,2,1,1,1,3,4,NA,1,4,1,40.0501,40,24,1,32,2480,6931,2500,NA,18778,6931,6931,0,0,NA,2000,4940,1991,NA,NA,1,36440,1,2500,0,2440,4431,1,24
PQC21-10615,24,5,5,5,5,2,2,4,4,5,4,2,1,51.2306,51,21,0,36,2480,9972,4000,NA,6901,9972,9972,0,0,NA,5800,6440,3532,NA,NA,1,36440,1,4000,0,2440,5972,1,32
PQC21-10618,24,4,4,5,5,1,5,4,1,4,5,5,1,24.0102,24,22,1,32,2458,7140,2500,NA,20177,7140,7140,0,0,NA,14408,4940,2200,NA,NA,1,36440,1,2500,0,2440,4640,1,31
PQC21-10621,24,3,4,5,4,2,5,4,1,4,5,5,1,14.1001,14,24,1,32,2469,7725,4000,NA,14103,7725,7725,0,0,NA,0,6440,1285,NA,NA,1,36440,1,4000,0,2440,3725,1,28
PQC21-10627,24,5,5,5,5,1,4,4,4,5,4,5,1,24.0102,24,25,0,30,2461,14356,4000,NA,25781,14356,14356,0,0,NA,6000,9490,4866,NA,NA,1,46267,1,4000,0,5490,10356,2,31
PQC21-10629,24,5,4,4,2,1,1,5,5,4,1,4,1,26.1305,26,22,1,32,2462,9021,2500,NA,11064,9021,9021,0,0,NA,9350,6940,2081,NA,NA,1,46267,1,2500,0,4440,6521,1,27
PQC21-10632,24,4,5,5,5,4,2,4,4,5,4,4,1,13.1302,13,27,0,33,2462,8316,4000,NA,7899,8316,8316,0,0,NA,2912,6440,1876,NA,NA,1,36440,1,4000,0,2440,4316,1,29
PQC21-10637,24,4,5,5,5,1,1,1,1,5,4,5,1,51.2307,51,19,0,17,2419,6903,2500,NA,15101,6903,6903,0,0,NA,0,4480,2423,NA,NA,1,46267,1,2500,0,1980,4403,1,39
PQC21-10643,24,5,3,4,5,2,1,2,4,5,5,4,1,24.0101,24,17,0,17,2403,9619,4000,NA,17000,9619,9619,0,0,NA,4076,7980,1639,NA,NA,1,36440,1,4000,0,3980,5619,2,32
PQC21-10646,24,5,5,5,5,1,1,1,3,1,3,5,1,9.0199,9,20,0,32,2480,7805,4000,NA,15789,7805,7805,0,0,NA,4126,6440,1365,NA,NA,1,36440,1,4000,0,2440,3805,1,38
PQC21-10647,24,4,5,5,5,1,4,4,1,5,1,5,1,1.0102,1,20,0,16,2474,9650,4000,NA,18378,9650,9650,0,0,NA,1106,6640,3010,NA,NA,1,36440,1,4000,0,2640,5650,1,33
PQC21-10649,24,5,5,5,4,1,1,1,5,5,1,1,1,11.0701,11,24,1,32,2466,7085,2500,NA,21733,7085,7085,0,0,NA,7000,4940,2145,NA,NA,1,36440,1,2500,0,2440,4585,2,35
PQC21-10650,24,4,5,5,4,4,1,5,5,5,1,1,1,121212,121212,18,1,17,2409,7429,4000,NA,2660,7429,7429,0,0,NA,1300,5980,1449,NA,NA,1,36440,1,4000,0,1980,3429,1,27
PQC21-10651,24,5,5,4,5,1,1,1,5,5,4,5,1,43.0102,43,25,0,32,3560,8011,2500,NA,10649,8011,8011,0,0,NA,0,5756,2255,NA,NA,1,46267,1,2500,0,3256,5511,2,35
PQC21-10660,24,5,5,4,5,1,4,4,4,5,4,4,1,14.0101,14,24,1,NA,5942,NA,NA,NA,NA,10000,10000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,30
PQC21-10674,24,5,5,4,4,1,1,5,5,4,2,2,1,45.0201,45,22,0,32,2459,8410,4000,NA,16391,8410,8410,0,0,NA,13575,6440,1970,NA,NA,1,36440,1,4000,0,2440,4410,1,30
PQC21-10682,24,5,5,5,4,1,2,5,5,5,1,5,1,13.1326,13,21,1,32,2459,8055,4000,NA,7819,8055,8055,0,0,NA,10000,6440,1615,NA,NA,1,36440,1,4000,0,2440,4055,1,30
PQC21-10683,24,4,5,2,1,1,2,5,4,1,2,5,1,50.041,50,26,1,16,3546,11547,2500,NA,6394,11547,11547,0,0,NA,9500,9898,1649,NA,NA,1,36440,1,2500,0,7398,9047,1,24
PQC21-10688,24,5,5,5,4,2,1,5,4,4,5,4,1,51.1601,51,25,0,36,2464,8316,2500,NA,20337,8316,8316,0,0,NA,0,6370,1946,NA,NA,1,41336,1,2500,0,3870,5816,2,31
PQC21-10700,24,3,5,5,5,1,3,4,1,3,5,3,1,55.0601,55,23,0,32,2461,7956,4000,NA,20044,7956,7956,0,0,NA,5006,6440,1516,NA,NA,1,36440,1,4000,0,2440,3956,1,33
PQC21-10702,24,5,5,5,5,1,1,3,3,4,4,5,1,14.1001,14,20,1,20,2408,6764,2500,NA,19344,6764,6764,0,0,NA,4091,4480,2284,NA,NA,1,36440,1,2500,0,1980,4264,1,36
PQC21-10705,24,4,4,3,3,2,2,3,2,5,3,5,1,13.1206,13,22,0,33,2468,14264,4000,NA,24453,14264,14264,0,0,NA,9029,9660,4604,NA,NA,1,36440,1,4000,0,5660,10264,1,29
PQC21-10715,24,5,5,5,5,1,1,2,4,5,5,1,1,52.0201,52,22,0,30,2468,8390,2500,NA,16223,8390,8390,0,0,NA,3000,6940,1450,NA,NA,1,36440,1,2500,0,4440,5890,1,36
PQC21-10718,24,4,4,4,5,1,1,4,5,5,4,1,1,50.0601,50,19,0,17,2401,7400,2500,NA,10572,7400,7400,0,0,NA,3500,5192,2208,NA,NA,1,36440,1,2500,0,2692,4900,1,30
PQC21-10721,24,4,5,4,4,4,1,5,4,5,5,4,1,51.1616,51,20,0,21,2417,8997,4000,NA,20747,8997,8997,0,0,NA,1719,7980,1017,NA,NA,1,36440,1,4000,0,3980,4997,1,27
PQC21-10722,24,5,5,5,5,1,1,3,4,5,5,5,1,19.0709,19,19,0,18,2409,6789,2500,NA,10050,6789,6789,0,0,NA,3608,4480,2309,NA,NA,1,36440,1,2500,0,1980,4289,1,35
PQC21-10725,24,4,5,5,4,1,1,1,1,5,5,4,1,4.0301,4,29,1,NA,5942,NA,NA,NA,NA,5500,5500,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,38
PQC21-10726,24,5,5,5,5,3,1,3,1,5,4,4,1,13.1001,13,19,0,18,2452,8128,2500,NA,7183,8128,8128,0,0,NA,0,6910,1218,NA,NA,1,36440,1,2500,0,4410,5628,2,36
PQC21-10731,24,5,5,4,5,1,2,2,2,4,1,1,1,45.0901,45,23,0,37,2461,8188,4000,NA,17000,8188,8188,0,0,NA,0,6440,1748,NA,NA,1,36440,1,4000,0,2440,4188,2,36
PQC21-10735,24,5,5,5,5,1,1,4,5,1,4,1,1,51,51,19,0,17,2403,5723,2500,NA,8320,5723,5723,0,0,NA,0,4480,1243,NA,NA,1,36440,1,2500,0,1980,3223,1,33
PQC21-10738,24,5,5,5,4,2,1,1,4,5,5,5,1,24.0103,24,17,0,15,2410,9840,4000,NA,3637,9840,9840,0,0,NA,5228,6640,3200,NA,NA,1,36440,1,4000,0,2640,5840,1,35
PQC21-10740,24,1,4,5,5,1,1,5,4,5,5,2,1,45.1001,45,21,1,NA,5942,NA,NA,NA,NA,7500,7500,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,28
PQC21-10741,24,3,3,2,2,3,2,4,5,5,2,3,1,13.0101,13,22,0,33,2459,6449,2500,NA,5692,6449,6449,0,0,NA,0,4940,1509,NA,NA,1,36440,1,2500,0,2440,3949,1,20
PQC21-10743,24,5,5,5,5,5,1,1,4,5,5,5,1,13.1001,13,18,1,18,2412,7196,4000,NA,12536,7196,7196,0,0,NA,2500,5980,1216,NA,NA,1,36440,1,4000,0,1980,3196,1,33
PQC21-10749,24,4,5,4,2,2,1,3,5,5,3,3,1,27.0101,27,27,1,35,2463,8482,4000,NA,10604,8482,8482,0,0,NA,2985,6440,2042,NA,NA,1,36440,1,4000,0,2440,4482,1,28
PQC21-10752,24,1,5,5,2,1,1,5,5,4,1,5,1,24.0103,24,17,0,17,2403,6820,2500,NA,7707,6820,6820,0,0,NA,9500,4480,2340,NA,NA,1,36440,1,2500,0,1980,4320,1,25
PQC21-10761,24,4,4,4,4,2,1,3,1,4,1,5,1,52.0401,52,23,1,20,2416,6401,2500,NA,13500,6401,6401,0,0,NA,3025,4480,1921,NA,NA,1,36440,1,2500,0,1980,3901,1,33
PQC21-10763,24,5,4,4,4,1,3,5,3,4,4,5,1,13.1001,13,19,0,18,2422,7615,4000,NA,19580,7615,7615,0,0,NA,1128,5980,1635,NA,NA,1,36440,1,4000,0,1980,3615,2,29
PQC21-10766,24,2,3,4,4,2,2,3,4,5,1,5,1,51.1201,51,21,1,38,2466,13528,4000,NA,7249,13528,13528,0,0,NA,1393,7660,5868,NA,NA,1,36440,1,4000,0,3660,9528,1,26
PQC21-10773,24,5,4,5,4,1,1,5,5,5,5,5,1,51.1599,51,21,1,32,2461,6684,2500,NA,16036,6684,6684,0,0,NA,0,4940,1744,NA,NA,1,41336,1,2500,0,2440,4184,1,30
PQC21-10774,24,5,5,5,4,1,1,5,4,5,5,5,1,51.1201,51,19,0,38,2480,7303,2500,NA,11421,7303,7303,0,0,NA,2500,4940,2363,NA,NA,1,36440,1,2500,0,2440,4803,1,32
PQC21-10777,24,5,4,4,5,1,1,5,5,1,1,2,1,26.0202,26,20,1,32,2461,7942,4000,NA,12108,7942,7942,0,0,NA,0,6440,1502,NA,NA,1,41336,1,4000,0,2440,3942,1,30
PQC21-10778,24,5,5,4,4,1,2,2,3,4,3,3,1,52.0201,52,19,1,30,2466,11145,4000,NA,16808,11145,11145,0,0,NA,0,7660,3485,NA,NA,1,36440,1,4000,0,3660,7145,1,34
PQC21-10783,24,5,5,5,4,1,1,2,5,5,5,5,1,13.1202,13,19,0,33,2480,7445,4000,NA,17087,7445,7445,0,0,NA,0,6440,1005,NA,NA,1,36440,1,4000,0,2440,3445,1,34
PQC21-10793,24,5,5,5,3,1,3,5,5,1,1,1,1,14.1901,14,21,1,32,2469,6422,2500,NA,10982,6422,6422,0,0,NA,7860,4940,1482,NA,NA,1,36440,1,2500,0,2440,3922,1,28
PQC21-10794,24,5,5,4,4,1,1,1,5,4,4,4,1,14.1201,14,21,1,35,2480,8316,4000,NA,10982,8316,8316,0,0,NA,0,6440,1876,NA,NA,1,36440,1,4000,0,2440,4316,1,34
PQC21-10798,24,5,5,4,4,2,1,3,4,5,2,1,1,30.1801,30,18,0,17,2426,7131,4000,NA,4684,7131,7131,0,0,NA,0,5980,1151,NA,NA,1,36440,1,4000,0,1980,3131,1,32
PQC21-10810,24,5,4,5,5,1,1,3,4,3,3,5,1,14.0901,14,24,1,35,2480,7474,4000,NA,18523,7474,7474,0,0,NA,7800,6440,1034,NA,NA,1,36440,1,4000,0,2440,3474,1,34
PQC21-10811,24,5,4,4,5,2,1,4,5,3,1,5,1,26.1004,26,22,0,33,2459,7280,2500,NA,18000,7280,7280,0,0,NA,1500,4940,2340,NA,NA,1,36440,1,2500,0,2440,4780,1,30
PQC21-10812,24,5,5,4,4,2,1,4,5,5,4,5,1,24.0103,24,20,1,15,2479,6223,2500,NA,6450,6223,6223,0,0,NA,5000,4480,1743,NA,NA,1,36440,1,2500,0,1980,3723,1,30
PQC21-10828,24,4,4,5,5,1,1,4,4,5,4,4,1,45.0201,45,21,0,32,2480,7657,4000,NA,15506,7657,7657,0,0,NA,5000,6440,1217,NA,NA,1,36440,1,4000,0,2440,3657,1,32
PQC21-10829,24,5,4,5,1,1,1,5,4,4,1,5,1,50.0501,50,22,0,32,2463,9168,4000,NA,6888,9168,9168,0,0,NA,0,6440,2728,NA,NA,1,36440,1,4000,0,2440,5168,1,28
PQC21-10834,24,5,5,5,5,1,1,5,4,5,5,4,1,24.0103,24,18,0,15,2424,7409,4000,NA,7673,7409,7409,0,0,NA,2205,5980,1429,NA,NA,1,36440,1,4000,0,1980,3409,1,33
PQC21-10851,24,4,4,5,4,1,1,1,4,4,5,5,1,50.0601,50,22,0,32,2459,6635,2500,NA,1267,6635,6635,0,0,NA,3111,4940,1695,NA,NA,1,36440,1,2500,0,2440,4135,1,34
PQC21-10865,24,5,5,4,5,1,1,1,1,5,5,5,1,44.0701,44,19,0,18,2447,7734,4000,NA,13520,7734,7734,0,0,NA,8000,5980,1754,NA,NA,1,36440,1,4000,0,1980,3734,1,39
PQC21-10870,24,5,5,5,5,1,1,2,2,5,4,5,1,50.0407,50,22,0,17,2442,6786,2500,NA,5892,6786,6786,0,0,NA,0,4480,2306,NA,NA,1,36440,1,2500,0,1980,4286,1,38
PQC21-10880,24,4,4,5,5,4,4,2,4,2,2,2,1,14.0101,14,18,0,17,2412,7481,4000,NA,17007,7481,7481,0,0,NA,2800,5980,1501,NA,NA,1,36440,1,4000,0,1980,3481,2,28
PQC21-10882,24,4,4,5,4,2,2,4,4,4,5,4,1,13.1203,13,20,0,33,2464,7428,2500,NA,13132,7428,7428,0,0,NA,5345,4940,2488,NA,NA,1,36440,1,2500,0,2440,4928,2,29
PQC21-10884,24,5,5,4,2,4,1,4,5,5,4,5,1,51.0808,51,19,0,16,2429,7566,4000,NA,14475,7566,7566,0,0,NA,3479,5980,1586,NA,NA,1,36440,1,4000,0,1980,3566,2,26
PQC21-10898,24,5,4,5,3,4,4,5,4,3,2,5,1,13.1203,13,21,0,33,2468,6566,2500,NA,10872,6566,6566,0,0,NA,5963,4940,1626,NA,NA,1,36440,1,2500,0,2440,4066,1,24
